20241128	19:27:21	 8575dddb-9a34-4927-8e1f-9ae362aa70d1 	 /	GET
20241128	19:27:21	 228a9dae-0c74-4372-98dc-bd011a199c86 	 /favicon.ico	GET
20241128	19:37:17	 df10aa29-023f-48e3-bb52-322b96534a28 	 /	GET
20241128	19:37:18	 26708ac8-674e-47e4-b4f9-d11780a94e62 	 /favicon.ico	GET
20241128	19:37:30	 823c9b35-c3fe-42ad-a8f5-065499eedb77 	 /sdf	GET
20241128	19:37:30	 44e44554-22b1-475b-a841-9ba93c9bb368 	 /favicon.ico	GET
20241128	19:40:05	 4184e3f3-02ef-4478-92ab-eab25331089d 	 /new-page	GET
20241128	19:40:06	 85dcacda-3cdb-4bb1-8150-f2b847e0824b 	 /img/1.jpg	GET
20241128	19:40:06	 67fa4f47-6890-4621-a7ff-304b4511663a 	 /favicon.ico	GET
20241128	19:49:08	 a85b3612-429f-46cc-8e91-6ac48cebd796 	 /new-page	GET
20241128	19:49:08	 5099a85a-f044-4ae4-8cf6-544cfdd3a33c 	 /img/1.jpg	GET
20241128	19:49:08	 3576e4eb-4198-4733-b4fb-ecde5ea81560 	 /favicon.ico	GET
20241128	19:49:13	 35dd2844-1e30-4d4f-9a55-a7c668160399 	 /old	GET
20241128	19:50:57	 518414e1-72b2-41f9-b4de-84832769c49f 	 /old	GET
20241128	19:51:19	 0610fba2-0d98-41b2-9e6f-8f75d8e33c91 	 /old	GET
20241128	19:51:22	 938204b2-9537-4f85-b3e2-8c9e720e2557 	 /old	GET
20241128	19:52:55	 a41c3190-23ce-4dbf-bf6c-cefffa62bae9 	 /old	GET
20241128	19:53:03	 7fdd66c3-7c7c-48a7-b236-dcacffc097c9 	 /old	GET
20241130	17:40:31	 24d65db9-e228-4a60-a76c-72768601dd30 	 /	GET
20241130	17:40:31	 9be7a290-27a1-4e93-90f2-291767c0439c 	 /favicon.ico	GET
20241130	17:40:43	 ffcea95f-9279-4a99-8a95-5fd5935700d2 	 /data/data.json	GET
20241130	17:41:09	 dad484de-ac58-4e9d-8ac4-0412dbe22c81 	 /data/data.json	GET
20241130	17:43:01	 19767405-2541-4475-8951-bf9e52b8c089 	 /data/data.json	GET
20241130	17:43:05	 c1b446bc-134f-473f-b9a6-30da1980c01f 	 /data/data.txt	GET
20241130	17:43:11	 239b2fa2-1697-40a2-8686-3f70877a858e 	 /data/data.json	GET
20241130	17:43:33	 915c12a3-862f-4200-a2d9-2b16282d3f65 	 /data/data.json	GET
20241130	17:43:55	 dbf2cfa5-9326-4872-b1bb-41f41ca13752 	 /data/data.json	GET
20241130	17:44:06	 414d9384-692c-481c-b5a1-e845e82c6fa8 	 /data/data.json	GET
20241130	17:44:45	 037f7b03-a45f-4fa2-8ad0-587530840427 	 /data/data.json	GET
20241130	17:44:47	 0eebf8d0-a22a-4589-8e60-b5e4a0018423 	 /data/data.json	GET
20241130	17:46:04	 2b6bb775-ebc3-48f2-925c-8d95961fdcdb 	 /data/data.json	GET
20241130	17:47:00	 8e1b5984-469f-467c-a8e9-9b3148e2c563 	 /data/data.json	GET
20241130	17:47:49	 81b0e7f6-268e-47cf-85ab-79c799acbb15 	 /data/data.json	GET
20241130	17:48:51	 333b359a-7f88-4a82-b916-fd0cc937ce04 	 /data/data.json	GET
20241130	17:48:58	 59467e8b-f0ae-4c3c-8298-d7cdecc9f62b 	 /data/data.json	GET
20241130	17:49:12	 8ef10b32-8d7f-42ea-8f00-142a5d1da31a 	 /data/data.json	GET
20241130	17:55:13	 ce080084-959d-48df-9324-fac54102d085 	 /data/data.json	GET
20241130	17:56:28	 04b5e8c7-86ca-4f7e-a3d9-0568bbba687a 	 /	GET
20241130	17:56:32	 1b97b237-bc50-4bc5-8770-34a256aed236 	 /odl	GET
20241130	17:56:34	 2b756984-f98b-4dd8-94e6-2c44622deff9 	 /odl	GET
20241130	17:56:40	 ccc3fba2-bd0f-4c2e-9354-12921e90520a 	 /old	GET
20241130	17:56:46	 0359ace3-501d-42b8-a491-ece77c541697 	 /old-page	GET
20241130	17:56:46	 05bad74f-8edb-4013-a19b-c25ddd44aaf1 	 /new-page.html	GET
20241130	17:56:46	 34d4d6f8-3a61-43c9-aa0c-d89077dcaa21 	 /img/1.jpg	GET
20241130	17:56:55	 daed6bc7-99a0-4750-9fc0-17f6cbc0ebed 	 /new-page/	GET
20241201	21:08:23	 b2b7dc10-7e13-4fd5-8cf7-d01e8ba1f782 	 /old	GET
20241201	21:08:27	 9e86b8dc-a6ef-403a-ac0e-aa0cb00e39ff 	 /old	GET
20241204	21:15:44	 26f9081c-7e66-4d6b-b3ea-c2266f04e0ed 	 /	GET
20241204	21:15:45	 ea08e189-c954-48b6-924c-2df7bc3ea77c 	 /favicon.ico	GET
20241204	21:15:52	 429d35ed-cd4e-4f2f-9e80-cc6b02e789e0 	 /new-page	GET
20241204	21:15:52	 00669476-938a-436e-b4a7-3af166ca1f42 	 /img/1.jpg	GET
20241204	21:15:56	 49c7b06b-311a-402e-8460-f99575c10664 	 /old%20page	GET
20241204	21:16:01	 300a3fd4-f03e-4a12-82cf-8d721f4fcc3b 	 /old	GET
20241204	21:16:09	 c4c6b778-2fe7-4154-93df-23acb6540914 	 /old.html	GET
20241204	21:16:16	 76d0b344-4bd2-49b8-bb04-2d0d46448a4f 	 /new-page.html	GET
20241204	21:16:16	 765083c4-1f26-49c0-9fe9-52337bacc254 	 /img/1.jpg	GET
20241210	16:55:25	 14acb6e9-e223-4c82-ad3e-c9a42530eeec 	  GET 	 undefined 	  /new-page.html 
20241210	16:55:25	 9338f9b9-9d3e-4836-8a04-bd6d135aa0f3 	  GET 	 undefined 	  /css/style.css 
20241210	16:55:25	 9b5dfb14-0fb8-4ffc-a90d-41de03242650 	  GET 	 undefined 	  /new-page.html 
20241210	17:17:48	 c0f601d0-7ed7-4e22-8b9f-084a22d200f2 	  GET 	 undefined 	  / 
20241210	17:17:49	 bd6c6dd5-c332-4d9d-88ae-55ec751d38ea 	  GET 	 undefined 	  /css/style.css 
20241210	17:17:55	 d6fa65f3-c645-420e-bb1d-a97be1afb53e 	  GET 	 undefined 	  /css/style.css 
20241210	17:18:31	 2ce7dcdb-c68a-45da-88e4-4b1031ca4aa1 	  GET 	 undefined 	  /index.html 
20241210	17:18:32	 4ddc0bb1-8fa9-4f14-a438-42648887f27d 	  GET 	 undefined 	  /css/style.css 
20241210	17:18:48	 d8168e2c-1814-4d37-82f9-925100f6e07b 	  GET 	 undefined 	  /new-page.html 
20241210	17:18:49	 2ce9edc4-d80c-4e5c-ada4-a372132710b7 	  GET 	 undefined 	  /css/style.css 
20241210	17:18:49	 9b82885a-b274-4c89-b0d4-35f7a87c59d8 	  GET 	 undefined 	  /new-page.html 
20241210	17:24:07	 88467826-3b1f-42f6-8a5c-37dfa700f391 	  OPTIONS 	 https://www.google.com 	  / 
20241210	17:24:07	 a097d92b-228b-4863-a436-5434d798f967 	  GET 	 https://www.google.com 	  / 
20241212	13:54:40	 8157c4e8-ef36-4518-a4aa-27ca57cbfc36 	  GET 	 undefined 	  / 
20241212	13:54:41	 10f9ff09-a9e2-4104-8a13-a5972090d105 	  GET 	 undefined 	  /css/style.css 
20241212	13:54:41	 f0f8041d-ff32-4f81-8925-04451f1d5601 	  GET 	 undefined 	  /favicon.ico 
20241212	13:55:12	 229e9956-cef2-4261-acb6-2b89d69cb0d8 	  GET 	 undefined 	  /css/style.css 
20241212	13:55:50	 ea1afb1a-a722-4bb3-b258-4acaeb9c98d5 	  GET 	 undefined 	  / 
20241212	13:55:50	 584022f0-0869-4ebb-8d24-75cf6a4b4488 	  GET 	 undefined 	  /css/style.css 
20241212	13:58:17	 62d5de49-3f0d-4584-9762-8c9067a111d5 	  GET 	 undefined 	  /new-page.html 
20241212	13:58:17	 d3c3fe10-84a8-4e3d-9136-c977689f9342 	  GET 	 undefined 	  /css/style.css 
20241212	13:58:17	 7bb7a9f9-f43f-4bc6-9fbb-3c6be1f75a91 	  GET 	 undefined 	  /new-page.html 
20241212	13:58:55	 2ee44f7c-1cb3-4a71-9ef2-d40b9f33a40e 	  GET 	 undefined 	  /lkdf 
20241212	13:58:55	 472c097f-b9b7-475e-876c-24fdda2444ec 	  GET 	 undefined 	  /css/style.css 
20241212	14:01:09	 71e26270-64b3-4479-94a9-28962eab5916 	  GET 	 undefined 	  / 
20241212	14:01:10	 166be5d5-5f8f-40a4-8923-4a3fd2bd7ddd 	  GET 	 undefined 	  /css/style.css 
20241212	14:01:46	 9f627798-468f-4b0c-961d-64b3ee01080b 	  GET 	 undefined 	  / 
20241212	14:08:26	 2573e921-bd57-4541-a3fb-202e8d58abff 	  GET 	 undefined 	  / 
20241212	14:08:27	 045a9f0a-5186-4917-96b4-f9ebca54bb1a 	  GET 	 undefined 	  /css/style.css 
20241213	18:51:53	 c6d2f0d7-2fe4-483f-9e08-a42b97e0a9c8 	  GET 	 undefined 	  / 
20241213	18:51:53	 7670a38d-28d1-45e3-b682-fe134d2af71b 	  GET 	 undefined 	  /css/style.css 
20241213	18:51:54	 325f9233-2ae7-48df-b124-58682fbe4917 	  GET 	 undefined 	  /favicon.ico 
20241214	19:14:17	 37f8b256-73e1-409e-a486-3dadff8446fb 	  GET 	 undefined 	  / 
20241214	19:14:17	 24884e85-a394-4f6d-b901-10b907f78aba 	  GET 	 undefined 	  /css/style.css 
20241214	19:14:17	 fd4a6a29-9c8b-428a-9eda-f08d94443684 	  GET 	 undefined 	  /favicon.ico 
20241214	19:14:24	 c57020b6-2444-4b62-975a-36719e6633fe 	  GET 	 undefined 	  /new-page.html 
20241214	19:14:25	 a946d193-b34b-40fa-b57c-f58e14bf0c15 	  GET 	 undefined 	  /css/style.css 
20241214	19:14:25	 73753645-7b0b-41a7-a456-fde65267f0f8 	  GET 	 undefined 	  /new-page.html 
20241214	19:14:29	 7c41b3fa-bb2e-40ba-bf1a-977a1b7634ef 	  GET 	 undefined 	  /new-pa 
20241214	19:14:30	 694cc72f-b026-4317-9d02-6d871b04f707 	  GET 	 undefined 	  /css/style.css 
20241217	22:00:32	 2999e112-c884-41d6-833e-dfb234b3e765 	  GET 	 undefined 	  / 
20241217	22:00:32	 e9f53df7-2bf2-4b02-883a-381ecad2bfd3 	  GET 	 undefined 	  /css/style.css 
20241217	22:00:32	 708c3d24-2b38-49e6-9557-e3780677df1e 	  GET 	 undefined 	  /favicon.ico 
20241217	22:04:21	 89f02ee5-739b-421e-8ec5-6468fd459003 	  GET 	 undefined 	  /employees 
20241217	22:04:52	 1510361a-10f8-46be-abc5-60ef96b85682 	  GET 	 undefined 	  /employees 
20241217	22:05:36	 3c2ceeb8-1e6e-4897-8add-5dcb71a7c772 	  GET 	 undefined 	  /employees 
20250114	16:44:42	 cd5b4967-54c7-47f9-a36d-1da3a77b98ea 	  POST 	 undefined 	  /register 
